0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.898645511580594,0.8986670797302034,0.8991256468321609,0.8895766287727676,0.8755752899117151,0.8451242578889286,0.7913307302348636,0.7297360797374446,0.7268439231071611,0.7716331309730071,0.7944861496048032,0.7897847733363879,0.7739904825523958,0.8449772748767232,0.9027028160880546,0.8442684125768456,0.7393240494546198,0.6298960996283209,0.5235522648795581,0.5343853218060257,0.6457176334757282,0.7553941967991156,0.8668627241502089,0.9657549825446612,1.0,0.9881702642087533,0.969256872560273,0.9268648608437697,0.9292561932728667,0.9487746388541836,0.9550117158426068,0.9449426356386921,0.9363750479643982,0.9267969478410878,0.9166405367722219,0.9007152279970452,0.8460302152768135,0.7912211676466248,0.7843785727500614,0.8314647941854738,0.8801464825642835,0.9156257400354666,0.925231035942196,0.884269411185687,0.8094418120722042,0.7078398669169226,0.5982143417964303,0.48542504913381745,0.37437746693628005,0.3280530197860658,0.4253352082716457,0.535013473103495,0.6511513650830336,0.7603120904826617,0.8665652953568435,0.9317470178577691,0.9235559858695548,0.9214498683514627,0.8722046176627107,0.8499790349803913,0.8712524004034905,0.8915849880559636,0.8977023724512119,0.8997092996176175,0.8912095662834516,0.8780054929600123,0.8814615996587403,0.84132197254399,0.7877813732541523,0.7399462526421785,0.7637104854040926,0.8270408455434866,0.8731741301003937,0.905177481016123,0.9103293206606096,0.8674883729611489,0.7784531057247439,0.6768245484991491,0.5669174504514629,0.45561989915904944,0.34235454508171603,0.28559442252608425,0.3779254549020017,0.4882058915692036,0.6036698683034232,0.7107582870586029,0.8063411611998723,0.9051068889388101,0.9484637809146226,0.9420620909430886,0.9286541255991336,0.8751500590839454,0.8755260715407358,0.8917836326021291,0.9102358418036851,0.9101703266344563,0.9054891450023295,0.8854741824315773,0.8594666554637667,0.8055019741664595,0.745670502953586,0.7500861515995831,0.8112490673440576,0.8568968549852349,0.8692136881408308,0.8911222426858001,0.8650601664616215,0.779589677435998,0.6766075749076337,0.5635811839760991,0.4538819585761975,0.3489429616177162,0.3727896604455898,0.47905527176004203,0.595133876238553,0.7049249154143649,0.8181323673572485,0.915585592079704,0.9453156593785685,0.9313707568431266,0.891558115708524,0.8595286280494272,0.8749163748299567,0.8637167265605998,0.7731261491504458,0.6604909839235109,0.5507050575786987,0.43621302446252663,0.3260945829342232,0.20945146532766934,0.10148362985434378,0.031850922700411566,0.09223204069643298,0.20328938105225602,0.3129897882062669,0.4258849304395784,0.5377030113077441,0.6503328987729868,0.7558252891783264,0.8373312193725106,0.8378362759820699,0.8113453405709858,0.776508617949434,0.7136715028898002,0.6762227143995823,0.7022056948699511,0.7676484170954883,0.8227242900493636,0.8417719634426586,0.8543055897275598,0.864758238968661,0.8474422365046737,0.8189519612786764,0.800204602370735,0.8181637004055782,0.8736919527661207,0.8738478556989882,0.8163079100366466,0.7082641286488216,0.5976326685758284,0.4834242459498115,0.37364669865993516,0.25639268205251775,0.14461073619642262,0.03834604988834123,0.011072182696050481,0.10343412667641161,0.21350029506504087,0.32838667946304323,0.43839161536144244,0.5529021623739716,0.6617192149042137,0.7652698137279188,0.8465313377574564,0.864283023787721,0.8295891621956808,0.7862071775704416,0.7225810348611876,0.6669925479527397,0.689279394110077,0.7418015751111842,0.7943596062544724,0.8279484871440239,0.825796168219378,0.8423475971218441,0.8487665788270409,0.8407210294501697,0.8246404590402987,0.799079013907626,0.7882158504045012,0.8383772785296624,0.8693511957621411,0.8527192757839295,0.7676431733223192,0.6579251740926293,0.5444587385917454,0.43200934373683864,0.3187488812447612,0.20736921993566937,0.09329854351462896,0.0,0.02457484053620762,0.13297560498617633,0.242752513914946,0.358135924525425,0.4678860465360377,0.5831918561948997,0.6913533077627889,0.7937368964454476,0.8559753238205832,0.8615430058955003,0.8330969296045296,0.7789626300604193,0.7335508894432916,0.7172057154292766,0.7644034395523356,0.8245326472452104,0.8558111678114271,0.8667230703759348,0.8761672149338078,0.8931362294763638,0.9017595490550772,0.8860304575956244,0.8820898607515044,0.8649666484267384,0.8970553908571621,0.9303222023809457,0.9174541532419314,0.8482891722019552,0.7399965577515726,0.6410398151072056,0.5397512124381432,0.425870304357292,0.31499062805405154,0.2072698418092418,0.1515790640680903,0.22569179887194601,0.3380540694952192,0.45097489924957257,0.5637959404799058,0.6750415642814427,0.7480642159626933,0.7179265402847763,0.7322656965136551,0.7487587057515839,0.7186865554811366,0.6752337184851824,0.6747125552077273,0.7274296943478729,0.7909657730938395,0.8266580524295146,0.8433650599278693,0.8363156077184826,0.8478551362007045,0.8336553896387455
